Gen5b_30127.tif	824	754	850	876	1288	724	1316	816	1308	856	Ryan&Stephanie	1-14-19 10:57AM	up2	F	2.85E-03	1	1
Gen5b_30128.tif	786	520	814	626	1266	466	1272	574	1268	606	Ryan&Stephanie	1-14-19 10:58AM	up2	F	2.85E-03	1	1
Gen5b_30129.tif	740	672	756	782	1182	678	1220	756	1212	800	Ryan&Stephanie	1-14-19 10:59AM	up2	F	2.85E-03	1	1
Gen5b_30130.tif	718	594	758	710	1184	526	1222	620	1212	678	Ryan&Stephanie	1-14-19 11:00AM	up2	F	2.85E-03	1	1
Gen5b_30131.tif	760	806	768	910	1230	784	1248	864	1234	904	Ryan&Stephanie	1-14-19 11:01AM	up2	F	2.85E-03	1	1
Gen5b_20015.tif	784	832	826	944	1204	734	1250	820	1260	858	Luke	1-14-19 11:01AM	up1	F	2.73E-03	1	1
Gen5b_30132.tif	744	862	758	974	1170	868	1208	948	1198	982	Ryan&Stephanie	1-14-19 11:03AM	up2	F	2.85E-03	1	1
Gen5b_20016.tif	704	838	750	954	1126	722	1180	802	1188	848	Luke	1-14-19 11:03AM	up1	F	2.73E-03	1	1
Gen5b_30133.tif	810	702	844	794	1230	664	1250	750	1236	780	Ryan&Stephanie	1-14-19 11:04AM	up2	F	2.85E-03	1	1
Gen5b_20017.tif	694	888	736	1002	1172	746	1218	820	1222	862	Luke	1-14-19 11:04AM	up1	F	2.73E-03	1	1
Gen5b_30134.tif	780	684	800	800	1212	710	1252	804	1242	842	Ryan&Stephanie	1-14-19 11:05AM	up2	F	2.85E-03	1	1
Gen5b_20018.tif	692	872	736	984	1136	770	1190	848	1186	896	Luke	1-14-19 11:06AM	up1	F	2.73E-03	1	1
Gen5b_30135.tif	710	534	724	644	1128	556	1162	644	1158	682	Ryan&Stephanie	1-14-19 11:06AM	up2	F	2.85E-03	1	1
Gen5b_30136.tif	762	674	790	790	1264	618	1294	732	1282	772	Ryan&Stephanie	1-14-19 11:07AM	up2	F	2.85E-03	1	1
Gen5b_20019.tif	702	882	748	994	1124	778	1178	850	1176	900	Luke	1-14-19 11:08AM	up1	F	2.73E-03	1	1
Gen5b_30137.tif	718	852	754	966	1182	792	1220	874	1216	918	Ryan&Stephanie	1-14-19 11:08AM	up2	F	2.85E-03	1	1
Gen5b_30138.tif	776	792	794	910	1232	800	1260	896	1246	930	Ryan&Stephanie	1-14-19 11:09AM	up2	F	2.85E-03	1	1
Gen5b_30139.tif	842	852	862	950	1236	824	1278	908	1264	946	Ryan&Stephanie	1-14-19 11:10AM	up2	F	2.85E-03	1	1
Gen5b_20020.tif	688	572	726	690	1104	500	1170	556	1168	598	Luke	1-14-19 11:10AM	up1	F	2.73E-03	1	1
Gen5b_30140.tif	712	832	728	938	1158	802	1196	880	1192	920	Ryan&Stephanie	1-14-19 11:11AM	up2	F	2.85E-03	1	1
Gen5b_20021.tif	708	866	766	972	1132	778	1188	864	1180	908	Luke	1-14-19 11:12AM	up1	F	2.73E-03	1	1
Gen5b_20022.tif	700	764	742	876	1140	672	1192	736	1182	778	Luke	1-14-19 11:14AM	up1	F	2.73E-03	1	1
Gen5b_30201.tif	778	814	808	932	1258	754	1290	838	1290	880	Ryan&Stephanie	1-14-19 11:15AM	down1	F	2.85E-03	1	1
Gen5b_20023.tif	692	770	724	888	1158	668	1208	754	1212	794	Luke	1-14-19 11:16AM	up1	F	2.73E-03	1	1
Gen5b_30202.tif	806	788	822	910	1268	768	1302	842	1296	884	Ryan&Stephanie	1-14-19 11:16AM	down1	F	2.85E-03	1	1
Gen5b_30203.tif	730	744	770	862	1206	686	1238	776	1232	810	Ryan&Stephanie	1-14-19 11:17AM	down1	F	2.85E-03	1	1
Gen5b_30204.tif	768	718	806	828	1248	682	1276	770	1266	798	Ryan&Stephanie	1-14-19 11:18AM	down1	F	2.85E-03	1	1
Gen5b_30205.tif	728	764	758	880	1230	690	1228	802	1224	844	Ryan&Stephanie	1-14-19 11:19AM	down1	F	2.85E-03	1	1
Gen5b_20024.tif	704	850	760	956	1118	774	1178	818	1174	862	Luke	1-14-19 11:19AM	up1	F	2.73E-03	1	1
Gen5b_30206.tif	720	454	768	562	1174	398	1202	484	1194	524	Ryan&Stephanie	1-14-19 11:20AM	down1	F	2.85E-03	1	1
Gen5b_30207.tif	720	760	762	864	1204	650	1232	746	1224	784	Ryan&Stephanie	1-14-19 11:20AM	down1	F	2.85E-03	1	1
Gen5b_20025.tif	728	798	762	928	1186	728	1224	820	1224	856	Luke	1-14-19 11:20AM	up1	F	2.73E-03	1	1
Gen5b_30208.tif	732	692	758	806	1204	668	1238	754	1222	792	Ryan&Stephanie	1-14-19 11:21AM	down1	F	2.85E-03	1	1
Gen5b_30209.tif	706	774	736	882	1216	678	1218	796	1208	834	Ryan&Stephanie	1-14-19 11:22AM	down1	F	2.85E-03	1	1
Gen5b_20026.tif	750	894	790	1008	1202	796	1254	880	1256	918	Luke	1-14-19 11:22AM	up1	F	2.73E-03	1	1
Gen5b_30210.tif	768	806	816	892	1232	708	1254	812	1248	850	Ryan&Stephanie	1-14-19 11:23AM	down1	F	2.85E-03	1	1
Gen5b_30211.tif	730	696	752	808	1228	664	1230	758	1226	796	Ryan&Stephanie	1-14-19 11:24AM	down1	F	2.85E-03	1	1
Gen5b_30212.tif	744	792	774	900	1226	784	1246	880	1238	916	Ryan&Stephanie	1-14-19 11:25AM	down1	F	2.85E-03	1	1
Gen5b_30213.tif	732	812	766	924	1224	676	1228	838	1230	868	Ryan&Stephanie	1-14-19 11:26AM	down1	F	2.85E-03	1	1
Gen5b_30214.tif	784	896	812	1004	1256	858	1268	946	1268	982	Ryan&Stephanie	1-14-19 11:28AM	down1	F	2.85E-03	1	1
Gen5b_20027.tif	708	654	746	772	1122	578	1180	660	1190	706	Luke	1-14-19 11:28AM	up1	F	2.73E-03	1	1
Gen5b_30215.tif	756	708	782	828	1254	630	1258	738	1250	772	Ryan&Stephanie	1-14-19 11:29AM	down1	F	2.85E-03	1	1
Gen5b_30216.tif	768	818	798	924	1252	776	1258	870	1260	922	Ryan&Stephanie	1-14-19 11:30AM	down1	F	2.85E-03	1	1
Gen5b_20028.tif	718	700	758	818	1168	604	1222	684	1228	724	Luke	1-14-19 11:30AM	up1	F	2.73E-03	1	1
Gen5b_30217.tif	746	608	766	724	1208	592	1244	680	1242	722	Ryan&Stephanie	1-14-19 11:31AM	down1	F	2.85E-03	1	1
Gen5b_20029.tif	768	666	790	784	1206	608	1262	692	1264	730	Luke	1-14-19 11:31AM	up1	F	2.73E-03	1	1
Gen5b_30218.tif	794	690	808	802	1294	634	1286	736	1282	772	Ryan&Stephanie	1-14-19 11:31AM	down1	F	2.85E-03	1	1
Gen5b_30219.tif	816	590	840	708	1304	566	1306	670	1304	708	Ryan&Stephanie	1-14-19 11:33AM	down1	F	2.85E-03	1	1
Gen5b_20030.tif	730	586	752	700	1150	576	1202	652	1200	710	Luke	1-14-19 11:33AM	up1	F	2.73E-03	1	1
Gen5b_30220.tif	718	696	742	810	1184	702	1216	790	1202	832	Ryan&Stephanie	1-14-19 11:34AM	down1	F	2.85E-03	1	1
Gen5b_30221.tif	756	848	794	956	1226	818	1254	918	1248	958	Ryan&Stephanie	1-14-19 11:35AM	down1	F	2.85E-03	1	1
Gen5b_20031.tif	746	956	780	1070	1196	882	1242	964	1244	1010	Luke	1-14-19 11:35AM	up1	F	2.73E-03	1	1
Gen5b_30222.tif	786	654	830	768	1248	618	1280	706	1272	748	Ryan&Stephanie	1-14-19 11:36AM	down1	F	2.85E-03	1	1
Gen5b_20032.tif	724	690	758	800	1152	604	1208	690	1212	728	Luke	1-14-19 11:37AM	up1	F	2.73E-03	1	1
Gen5b_30223.tif	726	674	766	772	1196	588	1220	694	1214	732	Ryan&Stephanie	1-14-19 11:37AM	down1	F	2.85E-03	1	1
Gen5b_30224.tif	750	814	772	934	1200	822	1234	890	1234	940	Ryan&Stephanie	1-14-19 11:38AM	down1	F	2.85E-03	1	1
Gen5b_20033.tif	692	664	732	782	1150	582	1210	654	1210	688	Luke	1-14-19 11:39AM	up1	F	2.73E-03	1	1
Gen5b_30225.tif	772	834	824	942	1238	788	1270	880	1270	920	Ryan&Stephanie	1-14-19 11:39AM	down1	F	2.85E-03	1	1
Gen5b_30226.tif	740	714	746	834	1198	730	1232	812	1216	860	Ryan&Stephanie	1-14-19 11:40AM	down1	F	2.85E-03	1	1
Gen5b_20034.tif	758	474	776	592	1214	432	1262	522	1260	566	Luke	1-14-19 11:41AM	up1	F	2.73E-03	1	1
Gen5b_30227.tif	744	926	770	1028	1198	860	1218	962	1216	996	Ryan&Stephanie	1-14-19 11:41AM	down1	F	2.85E-03	1	1
Gen5b_30228.tif	738	752	748	876	1262	666	1238	816	1230	860	Ryan&Stephanie	1-14-19 11:42AM	down1	F	2.85E-03	1	1
Gen5b_20035.tif	750	518	772	634	1188	450	1248	516	1250	552	Luke	1-14-19 11:43AM	up1	F	2.73E-03	1	1
Gen5b_30229.tif	780	838	816	958	1278	786	1302	882	1288	918	Ryan&Stephanie	1-14-19 11:43AM	down1	F	2.85E-03	1	1
Gen5b_30230.tif	796	764	810	882	1246	776	1274	860	1262	900	Ryan&Stephanie	1-14-19 11:44AM	down1	F	2.85E-03	1	1
Gen5b_20036.tif	704	692	738	810	1174	616	1228	702	1222	734	Luke	1-14-19 11:44AM	up1	F	2.73E-03	1	1
Gen5b_20037.tif	780	690	798	802	1210	628	1262	704	1266	742	Luke	1-14-19 11:46AM	up1	F	2.73E-03	1	1
Gen5b_30231.tif	814	888	838	1006	1258	852	1298	944	1290	974	Ryan&Stephanie	1-14-19 11:46AM	down1	F	2.85E-03	1	1
Gen5b_20038.tif	710	862	742	984	1180	756	1210	850	1216	886	Luke	1-14-19 11:47AM	up1	F	2.73E-03	1	1
Gen5b_30232.tif	794	596	812	718	1284	570	1304	666	1308	706	Ryan&Stephanie	1-14-19 11:47AM	down1	F	2.85E-03	1	1
Gen5b_30233.tif	768	832	786	950	1232	856	1266	930	1256	966	Ryan&Stephanie	1-14-19 11:48AM	down1	F	2.85E-03	1	1
Gen5b_20039.tif	762	804	806	918	1212	722	1266	800	1264	838	Luke	1-14-19 11:49AM	up1	F	2.73E-03	1	1
Gen5b_30234.tif	782	438	816	550	1234	412	1276	496	1280	536	Ryan&Stephanie	1-14-19 11:49AM	down1	F	2.85E-03	1	1
Gen5b_30235.tif	742	702	766	814	1204	646	1216	738	1208	776	Ryan&Stephanie	1-14-19 11:51AM	down1	F	2.85E-03	1	1
Gen5b_30236.tif	746	602	798	710	1228	520	1246	614	1240	658	Ryan&Stephanie	1-14-19 11:52AM	down1	F	2.85E-03	1	1
Gen5b_30237.tif	732	894	764	1008	1210	856	1218	946	1208	986	Ryan&Stephanie	1-14-19 11:54AM	down1	F	2.85E-03	1	1
Gen5b_30238.tif	782	714	782	824	1240	726	1276	812	1266	850	Ryan&Stephanie	1-14-19 11:55AM	down1	F	2.85E-03	1	1
Gen5b_30239.tif	698	718	720	840	1168	700	1192	796	1182	830	Ryan&Stephanie	1-14-19 11:56AM	down1	F	2.85E-03	1	1
Gen5b_30240.tif	708	934	728	1028	1150	912	1178	996	1174	1032	Ryan&Stephanie	1-14-19 11:57AM	down1	F	2.85E-03	1	1
Gen5b_30241.tif	732	844	770	956	1236	778	1252	880	1246	924	Ryan&Stephanie	1-14-19 11:58AM	down1	F	2.85E-03	1	1
Gen5b_30242.tif	744	670	788	776	1182	652	1218	722	1206	766	Ryan&Stephanie	1-14-19 11:59AM	down1	F	2.85E-03	1	1
Gen5b_20301.tif	752	518	764	632	1128	520	1182	590	1186	632	Luke	1-14-19 12:00PM	down2	F	2.73E-03	1	1
Gen5b_30243.tif	748	530	766	638	1248	486	1254	590	1254	626	Ryan&Stephanie	1-14-19 12:00PM	down1	F	2.85E-03	1	1
Gen5b_30244.tif	786	850	806	968	1272	858	1288	948	1278	984	Ryan&Stephanie	1-14-19 12:01PM	down1	F	2.85E-03	1	1
Gen5b_20302.tif	754	756	790	870	1196	656	1260	740	1266	778	Luke	1-14-19 12:02PM	down2	F	2.73E-03	1	1
Gen5b_30245.tif	786	766	826	866	1230	734	1262	812	1254	848	Ryan&Stephanie	1-14-19 12:02PM	down1	F	2.85E-03	1	1
Gen5b_20303.tif	662	706	720	810	1104	584	1158	664	1160	704	Luke	1-14-19 12:03PM	down2	F	2.73E-03	1	1
Gen5b_30246.tif	730	728	744	840	1214	644	1204	768	1198	810	Ryan&Stephanie	1-14-19 12:03PM	down1	F	2.85E-03	1	1
Gen5b_30247.tif	744	704	766	820	1202	662	1242	754	1234	784	Ryan&Stephanie	1-14-19 12:04PM	down1	F	2.85E-03	1	1
