WGen15b0147	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0147.tif	728	303	716	415	Kevin	6-11-19	9:19AM	up1	0.00492	M	-0.05640031	-0.10585239	-0.22439086	-0.02896396	-0.23900425	0.01563566	-0.15009049	0.08996706	0.10961004	0.06269728	0.18740058	0.04500511	0.00510113	-0.05167843	-0.00426968	-0.01699567	0.08356471	-0.00111257	0.08181057	0.01651511	0.15869657	0.01745622	0.15832531	-0.01052888	0.18691484	-0.02009621	0.16887297	-0.06641535	0.13744453	-0.09446391	0.09593848	-0.11228547	0.05154343	-0.11908054	-0.00020106	-0.11847696	-0.09746990	-0.10124027	-0.13677276	-0.08799527	-0.18363741	-0.06579293	-0.23535799	-0.00898637	-0.22151460	0.04839319	-0.19319203	0.06981973	-0.11233161	0.09741452	-0.06305454	0.09903247	-0.01451237	0.09529276	0.04760034	0.08539968	0.14267966	0.03668529	0.18609487	0.02616194	-0.03125868	-0.07529769	0.04869060	-0.03605712	0.10284966	-0.02306464	-0.15384936	-0.02030451	-0.08093807	-0.01691494	0.03598305	-0.01137094	0.13236795	0.00089592	0.18713007	0.00875022	-0.17770098	0.02375536	-0.12016059	0.02744256	-0.05616133	0.02865791	0.01141697	0.02691057	0.11542551	0.01824911	-0.09543256	0.07396656	-0.04314288	0.06493450	0.02158377	0.05183508	0.08588815	0.03626571	0.14796159	0.06254467	-0.00005106	-0.03670918	2.803
WGen15b0148	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0148.tif	684	192	744	300	Kevin	6-11-19	9:21AM	up1	0.00492	M	-0.05830365	-0.10980409	-0.21985615	-0.03079739	-0.23807554	0.01366719	-0.15533703	0.08596496	0.10954325	0.06323146	0.18318606	0.04969038	0.00469578	-0.05241153	-0.00479165	-0.01495120	0.08265677	0.00186425	0.08135275	0.01857717	0.15495205	0.02005321	0.16080599	-0.01111148	0.18586582	-0.02780303	0.17171508	-0.07188733	0.13960642	-0.10082155	0.09695263	-0.11870984	0.05156497	-0.12463915	-0.00068725	-0.12256471	-0.09750041	-0.10026965	-0.13600189	-0.08491558	-0.18212517	-0.06178622	-0.23505676	-0.00659707	-0.21877014	0.04951112	-0.19009203	0.06980301	-0.10942271	0.09720012	-0.05999780	0.10057336	-0.01091208	0.09837543	0.05222812	0.08919945	0.14634855	0.03476320	0.18408119	0.02380493	-0.03195494	-0.07858619	0.04847349	-0.03538287	0.10379430	-0.02114035	-0.15047315	-0.02279621	-0.07886610	-0.01772204	0.03574085	-0.00815348	0.13077541	0.00327147	0.18451764	0.01118365	-0.17681184	0.02153759	-0.12002991	0.02672570	-0.05681809	0.03053718	0.01016817	0.03033821	0.11310725	0.02024538	-0.09945406	0.07406003	-0.04705488	0.06587251	0.01802683	0.05414766	0.08276485	0.04073752	0.14525373	0.06383368	0.00021527	-0.03591884	2.576
WGen15b0149	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0149.tif	746	172	754	286	Kevin	6-11-19	9:22AM	up1	0.00492	M	-0.06151440	-0.11231652	-0.21964157	-0.03497375	-0.23443777	0.01906922	-0.13727592	0.09725845	0.10321907	0.06752011	0.18230760	0.05162203	-0.00184886	-0.05736514	-0.00571388	-0.01919651	0.08195508	0.00041881	0.08024817	0.01937257	0.15545861	0.02091690	0.15633806	-0.01096203	0.18564662	-0.01707226	0.17090853	-0.06824161	0.14132216	-0.09900680	0.09904362	-0.11882259	0.05313338	-0.12554584	0.00037536	-0.12389535	-0.09884686	-0.10634093	-0.13855205	-0.09199392	-0.18573053	-0.06795289	-0.23295038	-0.00786193	-0.22005031	0.04650596	-0.19345142	0.06965750	-0.11256471	0.10218278	-0.06198200	0.10422976	-0.01251310	0.09968126	0.05034750	0.08795644	0.14592027	0.03583307	0.18356221	0.02581069	-0.03531620	-0.08213556	0.04444866	-0.03861205	0.09964789	-0.02479809	-0.15078710	-0.02467166	-0.07912646	-0.01845223	0.03578988	-0.01075832	0.13048020	0.00285989	0.18429944	0.01064343	-0.17437085	0.02534773	-0.11802055	0.02897339	-0.05531373	0.03088247	0.01087325	0.02881311	0.11290846	0.02012510	-0.08726945	0.07830233	-0.03755466	0.06792207	0.02412747	0.05428128	0.08581652	0.03998543	0.14124517	0.06552497	-0.00459039	-0.04072074	3.112
WGen15b0150	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0150.tif	710	164	718	274	Kevin	6-11-19	9:24AM	up1	0.00492	M	-0.05562679	-0.11169473	-0.22329354	-0.02930618	-0.23664782	0.01644991	-0.15354657	0.08963071	0.11125953	0.06278420	0.18521215	0.04359704	0.00943004	-0.05147373	0.00206256	-0.01669608	0.08834258	0.00165887	0.08821304	0.01845233	0.15702172	0.01841601	0.15673537	-0.01057418	0.18142152	-0.02254715	0.16885323	-0.06861247	0.13670289	-0.09667290	0.09485347	-0.11481667	0.05017575	-0.12261893	-0.00193169	-0.12194556	-0.09953153	-0.10307019	-0.13845360	-0.08855834	-0.18489454	-0.06549691	-0.23392660	-0.00795935	-0.22197363	0.04776695	-0.19441236	0.07001509	-0.11339042	0.09822196	-0.06389893	0.10028719	-0.01512810	0.09692879	0.04734406	0.08741426	0.14235995	0.03664881	0.18089424	0.02659800	-0.03027548	-0.07989224	0.04771420	-0.03617542	0.10160225	-0.02126059	-0.15133485	-0.02144810	-0.07928985	-0.01660701	0.03640716	-0.01096817	0.13134150	0.00352402	0.18320728	0.00861323	-0.17431314	0.02489692	-0.11722404	0.02863799	-0.05372025	0.02994651	0.01338609	0.02856554	0.11651236	0.01887927	-0.09767797	0.07522770	-0.04545110	0.06608447	0.01967589	0.05337475	0.08461966	0.03998954	0.14847281	0.06255326	0.00212151	-0.03676840	3.338
WGen15b0151	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0151.tif	710	190	764	300	Kevin	6-11-19	9:26AM	up1	0.00492	M	-0.05322403	-0.10614230	-0.22280185	-0.02986472	-0.23982575	0.01853267	-0.15194471	0.08793856	0.11077941	0.06299589	0.18209708	0.05049727	0.00616627	-0.05292198	-0.00005024	-0.01707905	0.08261180	0.00053788	0.08054359	0.01729758	0.15455017	0.02135938	0.15896284	-0.01293881	0.18675097	-0.02493214	0.17178708	-0.07038948	0.13927643	-0.09855490	0.09751376	-0.11799439	0.05197827	-0.12487409	-0.00003027	-0.11993029	-0.09715917	-0.10026498	-0.13629528	-0.08650748	-0.18286510	-0.06391921	-0.23615599	-0.00840951	-0.22097107	0.04954765	-0.19185533	0.06996659	-0.11069325	0.09677135	-0.06126272	0.09932312	-0.01233458	0.09655421	0.05045435	0.08729413	0.14549348	0.03563482	0.18306473	0.02580148	-0.02825344	-0.07618281	0.05030370	-0.03654026	0.10369748	-0.02312340	-0.15161991	-0.02185774	-0.07963278	-0.01733988	0.03577312	-0.01075817	0.13079815	0.00261218	0.18375181	0.00826625	-0.17851094	0.02551761	-0.12144173	0.02847123	-0.05797743	0.02900916	0.00902657	0.02764748	0.11226865	0.01974600	-0.09690100	0.07415229	-0.04543941	0.06544960	0.01876830	0.05350356	0.08266344	0.04024878	0.14504414	0.06303390	0.00312040	-0.03718504	2.554
WGen15b0152	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0152.tif	744	180	766	302	Kevin	6-11-19	9:27AM	up1	0.00492	M	-0.05251477	-0.11048097	-0.22362604	-0.02771277	-0.23723785	0.01656131	-0.14188906	0.09279321	0.10993495	0.06375690	0.18269873	0.05146031	0.00266561	-0.05597949	-0.00653421	-0.01892473	0.08110853	0.00105353	0.07889374	0.01795128	0.15499429	0.02147375	0.15766167	-0.00953636	0.18587188	-0.02528251	0.17150907	-0.06970717	0.13929151	-0.09767129	0.09731528	-0.11596618	0.05238860	-0.12380123	-0.00012080	-0.12325989	-0.09811958	-0.10359978	-0.13767996	-0.08967333	-0.18441048	-0.06598794	-0.23406202	-0.00751090	-0.22061787	0.04871107	-0.19241665	0.07034638	-0.11113190	0.09865982	-0.06135974	0.10099528	-0.01222881	0.09783834	0.05071618	0.08804731	0.14596187	0.03616182	0.18371029	0.02699567	-0.02960128	-0.07894435	0.04888847	-0.03768582	0.10224207	-0.02284946	-0.15366191	-0.02211652	-0.08142729	-0.01879078	0.03499803	-0.01208305	0.13005323	0.00432908	0.18436399	0.01118579	-0.17710886	0.02489116	-0.12039092	0.02864999	-0.05728841	0.02969283	0.00930107	0.02781893	0.11202319	0.02046817	-0.09102015	0.07425753	-0.04060620	0.06510487	0.02198452	0.05314372	0.08455491	0.04058613	0.14504627	0.06474357	-0.00312318	-0.04011321	2.778
WGen15b0153	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0153.tif	722	177	740	299	Kevin	6-11-19	9:36AM	up1	0.00492	M	-0.05508775	-0.10915655	-0.22339468	-0.03226854	-0.23905914	0.01647412	-0.14357994	0.09144780	0.10765246	0.06477673	0.18482406	0.05072709	0.00390254	-0.05251081	-0.00278192	-0.01762683	0.08571952	0.00118214	0.08370541	0.01763076	0.15653727	0.02192316	0.16009951	-0.00969629	0.18417854	-0.03115586	0.16935898	-0.07017545	0.13628831	-0.09641402	0.09442160	-0.11304742	0.05018234	-0.11997381	-0.00161521	-0.11979062	-0.09937120	-0.10303549	-0.13878708	-0.08924439	-0.18574944	-0.06635851	-0.23632382	-0.00768079	-0.22136153	0.04927757	-0.19277973	0.07023942	-0.11174095	0.09734466	-0.06233242	0.09937938	-0.01354656	0.09602207	0.04898011	0.08637243	0.14491402	0.03750668	0.18462113	0.02498646	-0.03057511	-0.07746787	0.04920928	-0.03540442	0.10378818	-0.02156511	-0.15253607	-0.02276550	-0.08019416	-0.01752229	0.03586943	-0.01075767	0.13125514	0.00343452	0.18450844	0.01069204	-0.17728588	0.02349925	-0.12002417	0.02683408	-0.05634462	0.02820710	0.01087456	0.02692313	0.11460108	0.01941100	-0.09193378	0.07434785	-0.04108483	0.06501664	0.02198677	0.05261718	0.08501645	0.03950282	0.14504387	0.06522771	-0.00004902	-0.03738553	2.907
WGen15b0154	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0154.tif	716	219	718	339	Kevin	6-11-19	9:38AM	up1	0.00492	M	-0.05009017	-0.11539360	-0.21744196	-0.03347173	-0.23359610	0.01572549	-0.15402831	0.09318089	0.10794896	0.06449700	0.18065743	0.04996689	0.00144161	-0.05480525	-0.00294329	-0.01852228	0.08498841	0.00066264	0.08296849	0.01784605	0.15456313	0.01921253	0.15778931	-0.01113027	0.18178349	-0.02111310	0.17080920	-0.06929497	0.14099100	-0.10041496	0.09795806	-0.11876628	0.05230625	-0.12598825	-0.00058617	-0.12607807	-0.09927160	-0.10495237	-0.13827225	-0.08936178	-0.18421083	-0.06455036	-0.23156958	-0.00648050	-0.21964032	0.04734441	-0.19358880	0.07090793	-0.11259576	0.10369236	-0.06189235	0.10569456	-0.01240372	0.10095926	0.05040490	0.08892667	0.14534738	0.03564523	0.18105364	0.02495702	-0.03099126	-0.08036731	0.04834353	-0.03758676	0.10234721	-0.02471605	-0.14855021	-0.02442349	-0.07790403	-0.01833415	0.03540277	-0.01120750	0.12887479	0.00250186	0.18135043	0.00622264	-0.17307617	0.02534593	-0.11682373	0.02958150	-0.05422748	0.03071863	0.01180937	0.02808132	0.11353799	0.01807006	-0.09774351	0.08093811	-0.04577086	0.07136322	0.01890713	0.05766679	0.08318314	0.04228514	0.14310227	0.06387033	-0.00065143	-0.03890542	3.046
WGen15b0155	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0155.tif	740	182	798	284	Kevin&Ryan	6-11-19	9:44AM	up1	0.00492	M	-0.05406204	-0.11166837	-0.22442344	-0.03015513	-0.23753354	0.02157249	-0.14497527	0.08955709	0.11070388	0.06201935	0.18266018	0.05030563	0.00022382	-0.05384422	-0.00241818	-0.01712041	0.08332431	0.00183737	0.08141831	0.01903710	0.15566968	0.02166067	0.16243270	-0.00726158	0.18494525	-0.02547968	0.16903312	-0.06955410	0.13825285	-0.09863581	0.09700115	-0.11886868	0.05154319	-0.12619514	-0.00088224	-0.12411835	-0.09825912	-0.10313847	-0.13668062	-0.08744204	-0.18278177	-0.06410182	-0.23646113	-0.00924515	-0.22227251	0.04921090	-0.19338774	0.07082054	-0.11126305	0.09511388	-0.06195484	0.09681130	-0.01320962	0.09371088	0.04935209	0.08463678	0.14562721	0.03676321	0.18331070	0.02873082	-0.03090485	-0.07849354	0.04912274	-0.03319978	0.10443100	-0.01814062	-0.15350094	-0.02106143	-0.08113089	-0.01618167	0.03500534	-0.01006713	0.13037481	0.00428482	0.18364001	0.01049280	-0.17646594	0.02722876	-0.11961792	0.02956485	-0.05638107	0.02995660	0.01043446	0.02916161	0.11314648	0.02159933	-0.09224696	0.07199846	-0.04161039	0.06218749	0.02152818	0.05048470	0.08479709	0.03956393	0.14543896	0.06351569	-0.00099343	-0.03785397	2.410
WGen15b0156	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0156.tif	692	186	700	308	Kevin&Ryan	6-11-19	9:45AM	up1	0.00492	M	-0.06234779	-0.11499610	-0.21387968	-0.03760602	-0.23245163	0.01194015	-0.15677697	0.09051512	0.10679454	0.06749555	0.18171834	0.04557294	0.00459138	-0.05166999	0.00150612	-0.01583333	0.08545855	0.00217330	0.08737422	0.02156474	0.16435233	0.01916239	0.15463403	-0.00997852	0.17835790	-0.02543145	0.16776220	-0.06978423	0.14063973	-0.10326608	0.09649963	-0.12207231	0.05027301	-0.12729112	-0.00240346	-0.12608123	-0.10090997	-0.10479726	-0.13967664	-0.08924148	-0.18540371	-0.06426818	-0.23052990	-0.00593900	-0.21900596	0.04614467	-0.19350127	0.06943818	-0.11347725	0.10270385	-0.06291772	0.10586489	-0.01325467	0.10216730	0.04996908	0.09115762	0.14464530	0.03616189	0.17943637	0.02855932	-0.03859481	-0.07984363	0.04291379	-0.03673402	0.09821425	-0.02135740	-0.14529986	-0.02550774	-0.07570543	-0.01781284	0.03570635	-0.00940967	0.12788791	0.00389646	0.17867955	0.00773057	-0.17326548	0.02439767	-0.11578757	0.03017348	-0.05175077	0.03158792	0.01561789	0.02761051	0.11996194	0.01982253	-0.09851962	0.07830928	-0.04446723	0.06891848	0.02261264	0.05540037	0.08962003	0.04171082	0.14419825	0.06472639	0.00050208	-0.03598477	3.059
WGen15b0157	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0157.tif	704	164	716	280	Kevin&Ryan	6-11-19	10:03AM	control	0.00492	M	-0.04811073	-0.11347190	-0.22037602	-0.03080162	-0.23714440	0.01996082	-0.14323698	0.09265718	0.11277481	0.05819104	0.18408601	0.05002211	0.00275507	-0.05740110	-0.00559732	-0.01602381	0.07792929	0.00209788	0.07602231	0.02077706	0.15719800	0.02096641	0.15439137	-0.00951827	0.18327600	-0.02249746	0.17046032	-0.06988228	0.13969523	-0.09951064	0.09801898	-0.11970616	0.05216161	-0.12730196	-0.00039280	-0.12380614	-0.09829932	-0.10489873	-0.13823029	-0.09171655	-0.18474896	-0.06736470	-0.23271646	-0.00835495	-0.22237162	0.04821418	-0.19389701	0.07013640	-0.11203432	0.09834575	-0.06215679	0.10002904	-0.01310419	0.09616708	0.04963012	0.08598257	0.14503222	0.03494619	0.18114212	0.02838062	-0.02535315	-0.08267786	0.04767167	-0.03592955	0.09984735	-0.02095224	-0.15156847	-0.02096462	-0.07982136	-0.01586214	0.03495257	-0.00740888	0.12995272	0.00472755	0.18480922	0.01178213	-0.17757296	0.02697849	-0.12064840	0.03138124	-0.05725401	0.03409552	0.00980903	0.03186825	0.11285213	0.02135192	-0.09134627	0.07586432	-0.04043055	0.06616779	0.02272561	0.05333505	0.08586730	0.03997502	0.14677389	0.06133272	-0.00342259	-0.03968278	3.073
WGen15b0158	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0158.tif	674	179	708	293	Kevin&Ryan	6-11-19	10:07AM	control	0.00492	M	-0.05020327	-0.10960666	-0.22297991	-0.03316880	-0.23882084	0.01986377	-0.14439193	0.09249861	0.10906324	0.06231951	0.18281899	0.05052597	0.00816698	-0.05437533	-0.00126752	-0.01690553	0.08130228	0.00039316	0.07932523	0.01780875	0.15549098	0.01943757	0.15843036	-0.01027666	0.18593057	-0.02674099	0.16847691	-0.06851470	0.13813559	-0.09775120	0.09607987	-0.11536116	0.05120834	-0.12098847	-0.00077172	-0.11963765	-0.09882518	-0.10334720	-0.13837863	-0.08986045	-0.18559050	-0.06704876	-0.23651318	-0.00842821	-0.22215435	0.04917428	-0.19375126	0.07092736	-0.11206442	0.09825227	-0.06242096	0.09982142	-0.01353907	0.09600682	0.04900019	0.08585090	0.14503000	0.03721385	0.18385462	0.02480916	-0.02572028	-0.07920620	0.05085664	-0.03648542	0.10361721	-0.02131121	-0.15240489	-0.02288603	-0.08017668	-0.01790603	0.03550119	-0.01077205	0.13070692	0.00287024	0.18443519	0.01039234	-0.17806517	0.02722579	-0.12101193	0.03016792	-0.05759772	0.03058380	0.00936068	0.02866093	0.11239219	0.02001568	-0.09258748	0.07524090	-0.04167724	0.06555185	0.02145196	0.05267148	0.08454029	0.03903242	0.14421383	0.06179030	0.00152389	-0.03852834	2.854
WGen15b0159	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0159.tif	782	174	820	282	Ryan&Kevin	6-11-19	10:09AM	control	0.00492	M	-0.05518037	-0.11128327	-0.22180730	-0.02941025	-0.23490638	0.01970908	-0.14911979	0.08940245	0.11237069	0.06316697	0.18412819	0.05093216	0.00451425	-0.05439639	-0.00322778	-0.01736135	0.08116329	0.00160222	0.08051208	0.01917592	0.15473821	0.02106294	0.15973586	-0.01028275	0.18261879	-0.02709995	0.16888075	-0.07011201	0.13867776	-0.09990643	0.09689972	-0.11971508	0.05130272	-0.12627587	-0.00106705	-0.12396215	-0.09887346	-0.10468992	-0.13823918	-0.09053899	-0.18470403	-0.06672118	-0.23224809	-0.00799143	-0.22091870	0.04736822	-0.19304021	0.06930294	-0.11173643	0.09715581	-0.06207877	0.09933471	-0.01309046	0.09598659	0.04967456	0.08635070	0.14615037	0.03685927	0.18310707	0.02798190	-0.02948620	-0.08062555	0.04885875	-0.03606615	0.10336077	-0.02149440	-0.15171559	-0.02139104	-0.07993297	-0.01664623	0.03537234	-0.00987343	0.13004454	0.00407865	0.18337581	0.01203616	-0.17460904	0.02805462	-0.11821995	0.03161402	-0.05550232	0.03259676	0.01077670	0.03156874	0.11264293	0.02166717	-0.09536827	0.07410242	-0.04421770	0.06556328	0.01955271	0.05342665	0.08303358	0.04010178	0.14692243	0.06375024	0.00087517	-0.03810856	2.372
WGen15b0160	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0160.tif	664	185	722	289	Ryan&Kevin	6-11-19	10:11AM	control	0.00492	M	-0.05287968	-0.11244027	-0.22242142	-0.03042521	-0.23571209	0.02129347	-0.14398071	0.09389181	0.11143359	0.06185201	0.18573892	0.05056551	0.00563552	-0.05507328	-0.00234298	-0.01687713	0.07994820	-0.00263201	0.07860890	0.01698842	0.15747449	0.02075987	0.15732655	-0.00850185	0.18141926	-0.02366785	0.16938142	-0.06849079	0.14019554	-0.10053617	0.09636188	-0.11617660	0.05121700	-0.12154952	-0.00088261	-0.12090717	-0.09995928	-0.10659071	-0.13898167	-0.09086485	-0.18463386	-0.06580199	-0.23416737	-0.00837212	-0.22205847	0.04754088	-0.19494051	0.07065804	-0.11322781	0.09929141	-0.06343346	0.10052360	-0.01456889	0.09626921	0.04791015	0.08595440	0.14385099	0.03714670	0.18103925	0.03238861	-0.02880848	-0.08093826	0.04866152	-0.03709689	0.10211756	-0.02155406	-0.15209390	-0.02393356	-0.08029990	-0.01915741	0.03475715	-0.01057685	0.12979521	0.00192138	0.18342438	0.01079014	-0.17565966	0.02683625	-0.11882614	0.02964739	-0.05564345	0.03074734	0.01101297	0.02823675	0.11390557	0.01907144	-0.09161214	0.07603979	-0.04047508	0.06681445	0.02286300	0.05406047	0.08589840	0.03933314	0.14694029	0.06212634	0.00069182	-0.03858428	2.588
WGen15b0161	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0161.tif	708	191	754	307	Ryan&Kevin	6-11-19	10:12AM	control	0.00492	M	-0.05423182	-0.11088145	-0.22233163	-0.02938267	-0.23682821	0.01675293	-0.14962908	0.08910417	0.11123136	0.06159482	0.18447185	0.05140152	0.00417003	-0.05438793	-0.00062282	-0.01571632	0.07813440	0.00134930	0.07715734	0.01936636	0.15766012	0.02202262	0.15829511	-0.01092431	0.18540191	-0.02856569	0.16912772	-0.07040633	0.13801700	-0.09891641	0.09649282	-0.11788617	0.05151597	-0.12530575	-0.00084352	-0.12443221	-0.09836208	-0.10394716	-0.13732571	-0.08921959	-0.18349034	-0.06550488	-0.23375310	-0.00835692	-0.22000904	0.04747611	-0.19188850	0.06891750	-0.11096398	0.09721674	-0.06135615	0.09910389	-0.01248600	0.09533176	0.05003762	0.08514387	0.14591840	0.03573102	0.18476665	0.02605423	-0.02982320	-0.07939297	0.04821195	-0.03560294	0.10208359	-0.02041909	-0.15194062	-0.01972448	-0.07981256	-0.01517818	0.03577496	-0.00885863	0.13091525	0.00397885	0.18491923	0.01293543	-0.17730645	0.02731684	-0.12030307	0.03257311	-0.05674129	0.03452861	0.01034882	0.03157685	0.11372150	0.02189766	-0.09619811	0.07172201	-0.04428547	0.06309172	0.02022763	0.05146646	0.08472365	0.03955080	0.14629024	0.06340559	0.00091760	-0.03760071	2.596
WGen15b0162	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0162.tif	774	175	820	279	Ryan&Kevin	6-11-19	10:13AM	control	0.00492	M	-0.05029117	-0.11327834	-0.22355844	-0.03028969	-0.23668838	0.01881582	-0.14302179	0.09347944	0.11349518	0.06199140	0.18276489	0.04972202	0.00498862	-0.05685753	0.00053343	-0.01531829	0.08195188	0.00173453	0.08054266	0.01879779	0.15687676	0.01937625	0.15732185	-0.00804922	0.18186063	-0.02601887	0.16693735	-0.06713384	0.13610198	-0.09527356	0.09580633	-0.11582979	0.05102310	-0.12446571	-0.00144243	-0.12369586	-0.10033962	-0.10716201	-0.13948780	-0.09188683	-0.18559090	-0.06711291	-0.23450422	-0.00863914	-0.22216715	0.04731256	-0.19478663	0.07003507	-0.11332670	0.09893124	-0.06351428	0.10071133	-0.01454298	0.09691401	0.04809188	0.08687799	0.14470383	0.03812826	0.18244477	0.02749578	-0.02750812	-0.08142791	0.04943627	-0.03771249	0.10244266	-0.02203315	-0.15234229	-0.02299437	-0.08052807	-0.01777559	0.03446333	-0.00910038	0.12953592	0.00277294	0.18219749	0.01032740	-0.17608463	0.02862985	-0.11910929	0.03292786	-0.05567993	0.03387342	0.01132547	0.03201710	0.11421229	0.02096650	-0.09155294	0.07372795	-0.04070885	0.06376768	0.02257125	0.05126344	0.08597646	0.03913921	0.14645373	0.06098216	0.00271661	-0.03866351	2.313
WGen15b0163	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0163.tif	704	167	726	279	Ryan&Kevin	6-11-19	10:14AM	control	0.00492	M	-0.05634959	-0.10852832	-0.22623910	-0.02582229	-0.23804682	0.01703500	-0.15035699	0.08854570	0.11034505	0.05993535	0.18702975	0.04559573	0.00749873	-0.05015068	0.00073671	-0.01465524	0.08017039	0.00182777	0.07967544	0.01827885	0.15791336	0.01769409	0.16000412	-0.00850918	0.18626215	-0.02184020	0.17040750	-0.06953648	0.13883099	-0.09880007	0.09642439	-0.11633698	0.05151287	-0.12260508	-0.00021148	-0.11935151	-0.09778560	-0.10360559	-0.13676447	-0.08926814	-0.18289716	-0.06605842	-0.23444939	-0.01026035	-0.22226933	0.04731923	-0.19377348	0.06900282	-0.11233736	0.09559937	-0.06308296	0.09648415	-0.01470378	0.09192166	0.04719130	0.08133636	0.14366246	0.03637247	0.18267227	0.02878476	-0.03040231	-0.07700388	0.04873051	-0.03279476	0.10335138	-0.01716585	-0.15412935	-0.01716817	-0.08099644	-0.01408185	0.03602377	-0.00855957	0.13275807	0.00186597	0.18728485	0.00892870	-0.17761297	0.02634737	-0.12038119	0.03132584	-0.05655044	0.03382465	0.01099609	0.03157897	0.11447407	0.01965730	-0.09597056	0.07117057	-0.04414572	0.06190922	0.02057711	0.04933938	0.08513039	0.03626094	0.14723397	0.05905103	0.00255878	-0.03489062	2.916
WGen15b0164	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0164.tif	748	193	790	313	Ryan&Kevin	6-11-19	10:14AM	control	0.00492	M	-0.05129890	-0.11305590	-0.21786447	-0.02965978	-0.23469842	0.02466725	-0.15687264	0.08836287	0.10841969	0.06369077	0.18673889	0.04997945	0.00031309	-0.05680749	-0.00445252	-0.01540801	0.07877695	0.00066546	0.07794420	0.01856095	0.15603421	0.02104164	0.15670855	-0.01012089	0.18548203	-0.02605346	0.17152351	-0.07015333	0.14109465	-0.10055882	0.09842985	-0.11905404	0.05288403	-0.12536605	0.00048515	-0.12359972	-0.09789700	-0.10521160	-0.13631032	-0.08889375	-0.18129898	-0.06359046	-0.23102609	-0.00777225	-0.22165800	0.04861202	-0.19332313	0.07101423	-0.11096355	0.09749636	-0.06130439	0.09818993	-0.01253955	0.09366701	0.04985874	0.08320467	0.14693298	0.03736766	0.18523023	0.03079001	-0.02969004	-0.08046864	0.04759192	-0.03659432	0.10100385	-0.02220091	-0.14941237	-0.02006606	-0.07781290	-0.01569255	0.03671906	-0.00797996	0.13158916	0.00317263	0.18643988	0.01097846	-0.17506959	0.02955305	-0.11859052	0.03203618	-0.05577888	0.03288372	0.01044057	0.02973453	0.11254311	0.02090088	-0.10032049	0.07393100	-0.04794220	0.06431957	0.01730329	0.05151113	0.08230898	0.03775966	0.14595208	0.06298134	-0.00262372	-0.03876444	2.533
WGen15b0165	Z:\SelectionSimulans2018\Generation_15b\Wings\wgen15b0165.tif	662	189	702	307	Ryan&Kevin	6-11-19	10:16AM	control	0.00492	M	-0.05225866	-0.11091161	-0.21671673	-0.03448994	-0.23244866	0.01708613	-0.15236035	0.09175470	0.11207158	0.06166617	0.18474527	0.05058335	-0.00213748	-0.06079742	-0.01846948	-0.01698362	0.08084756	0.00422973	0.07929525	0.01977277	0.15641095	0.02081279	0.16173057	-0.01035586	0.18565962	-0.02935849	0.17073662	-0.07020709	0.13927171	-0.09896006	0.09718416	-0.11728731	0.05204067	-0.12377878	-0.00014711	-0.12183016	-0.09837336	-0.10455836	-0.13762270	-0.08994980	-0.18396092	-0.06575088	-0.23050149	-0.00658631	-0.21858310	0.04778599	-0.19199252	0.07088484	-0.11074908	0.10124658	-0.06064193	0.10259158	-0.01165075	0.09777104	0.05073154	0.08628850	0.14598251	0.03543556	0.18255566	0.02705879	-0.02773951	-0.08140018	0.05002065	-0.03665163	0.10409069	-0.02106967	-0.15126503	-0.02454691	-0.08005168	-0.01753933	0.03431823	-0.00903716	0.12881496	0.00485627	0.18519432	0.01132273	-0.17288433	0.02468101	-0.11671410	0.02957129	-0.05417138	0.03291738	0.01207360	0.03159697	0.11384521	0.02140237	-0.09752950	0.07642067	-0.04523180	0.06827309	0.01969024	0.05628438	0.08412396	0.04190692	0.14669292	0.06137008	-0.01392678	-0.04352110	2.808
